,loss,bound_loss,init_loss
4187,0.00045995586,0.00015682702,0.00030312882
4188,0.00046004247,0.00015693698,0.00030310548
4189,0.00047292782,0.00016128278,0.000311645
4190,0.0004536556,0.00015529805,0.00029835757
4191,0.00045407415,0.00015532302,0.00029875117
4192,0.00045654378,0.0001560477,0.0003004961
4193,0.00045026265,0.00015389839,0.00029636425
4194,0.0004500353,0.00015382569,0.00029620962
4195,0.00045409345,0.00015511946,0.00029897396
4196,0.0004585197,0.00015650004,0.00030201967
4197,0.00046431934,0.00015826338,0.0003060559
4198,0.00047053225,0.00016025937,0.0003102729
4199,0.00047166258,0.00016086732,0.00031079524
4200,0.0004634197,0.00015834138,0.0003050783
4201,0.0004532151,0.00015493469,0.0002982804
4202,0.0004526672,0.00015476387,0.00029790332
4203,0.00047026473,0.00016077886,0.00030948588
4204,0.0005141601,0.00017514492,0.00033901515
4205,0.0005017127,0.00016996247,0.00033175026
4206,0.00045298308,0.0001545128,0.00029847026
4207,0.00047143825,0.00016077205,0.00031066616
4208,0.00045080864,0.0001542743,0.00029653436
4209,0.0004555973,0.00015567314,0.00029992414
4210,0.00044976268,0.00015368294,0.00029607976
4211,0.00044884512,0.0001534456,0.00029539957
4212,0.00045077797,0.00015409022,0.00029668774
4213,0.00044802748,0.00015321579,0.0002948117
4214,0.0004477587,0.0001531806,0.00029457812
4215,0.0004495989,0.00015378892,0.00029581002
4216,0.0004515662,0.00015440636,0.0002971598
4217,0.00045596936,0.00015580321,0.00030016617
4218,0.00046855517,0.00015979161,0.00030876356
4219,0.0004899741,0.00016640573,0.00032356833
4220,0.00048275114,0.00016395323,0.00031879792
4221,0.00044852146,0.00015315916,0.00029536232
4222,0.0004596441,0.00015656053,0.0003030836
4223,0.00046569135,0.0001589051,0.00030678624
4224,0.00044977033,0.00015395107,0.00029581925
4225,0.00044872542,0.00015346815,0.00029525728
4226,0.0004536194,0.00015505732,0.00029856205
4227,0.00045128414,0.00015420612,0.00029707802
4228,0.00044698312,0.00015278278,0.0002942003
4229,0.0004455327,0.00015234218,0.0002931905
4230,0.00044583445,0.00015246104,0.0002933734
4231,0.0004474514,0.00015295038,0.000294501
4232,0.00045465006,0.00015509571,0.00029955435
4233,0.000490313,0.0001661138,0.0003241992
4234,0.00057492114,0.00019386881,0.00038105238
4235,0.00048757312,0.00016676798,0.00032080512
